ufficio,2019-01-01,ubi,465615,1,2018-06-11,2017-12-18,1,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2015-10-03,2017-02-23,,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2018-10-06,2015-12-13,0,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2018-07-28,2015-08-07,1,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2018-11-18,2017-08-05,,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2015-10-15,2018-02-17,0,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2016-08-10,2017-11-12,2,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2017-10-26,2016-05-26,0,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2018-06-17,2018-11-30,0,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2018-03-21,2015-07-19,1,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2016-11-17,2017-08-06,2,11593.498000000001,10189.267
ufficio,2019-01-01,ubi,465615,1,2015-12-03,2017-04-26,0,11593.498000000001,10189.267
