ufficio,2019-01-01,ubi,287458,1,2018-01-14,2018-08-18,2,4916.581,2923.468
ufficio,2019-01-01,ubi,287458,1,2017-05-19,2019-03-21,,4916.581,2923.468
ufficio,2019-01-01,ubi,287458,1,2019-02-16,2018-01-03,0,4916.581,2923.468
ufficio,2019-01-01,ubi,287458,1,2016-10-26,2016-05-01,,4916.581,2923.468
ufficio,2019-01-01,ubi,351437,3,2018-01-10,2015-12-13,,4472.661,5372.456
ufficio,2019-01-01,ubi,351437,3,2017-05-27,2015-11-03,2,4472.661,5372.456
ufficio,2019-01-01,ubi,351437,3,2016-02-25,2016-07-08,0,4472.661,5372.456
ufficio,2019-01-01,ubi,351437,3,2018-12-31,2016-02-15,,4472.661,5372.456
ufficio,2019-01-01,ubi,351437,3,2018-01-03,2016-11-26,2,4472.661,5372.456
ufficio,2019-01-01,ubi,351437,3,2015-09-27,2019-01-01,2,4472.661,5372.456
ufficio,2019-01-01,ubi,397559,1,2017-12-27,2016-12-16,0,2385.63,1842.837
ufficio,2019-01-01,ubi,397559,1,2015-10-18,2016-06-20,2,2385.63,1842.837
ufficio,2019-01-01,ubi,397559,1,2016-11-26,2018-09-15,,2385.63,1842.837
