bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,388690,20180603,20180703
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
bpm,413656,20180905,20181005
ubi,465615,20180110,20180209
