bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,298236,20170106,20170205
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20170128,20170227
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
bpm,459224,20180525,20180624
