bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
bpm,459358,20171227,20180126
ubi,403013,20160211,20160312
