bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
bpm,388690,20171230,20180129
ubi,341433,20180222,20180324
ubi,351437,20161028,20161127
ubi,480983,20180827,20180926
