bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,388690,20171223,20180122
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20160830,20160929
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
bpm,392376,20170804,20170903
