bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
bpm,295156,20160808,20160907
ubi,397559,20160316,20160415
ubi,403013,20160808,20160907
ubi,465615,20171215,20180114
