bpm,413656,20181023,20181122,bpm,413656,2017-06-26 00:22:37.081081
bpm,413656,20181023,20181122,bpm,413656,2018-10-29 20:59:01.822612
bpm,413656,20181023,20181122,bpm,413656,2016-02-21 02:49:56.185721
bpm,413656,20181023,20181122,bpm,413656,2016-01-21 20:01:51.343709
bpm,413656,20181023,20181122,bpm,413656,2017-09-22 19:24:05.847912
bpm,413656,20181023,20181122,bpm,413656,2018-06-29 23:56:32.729179
bpm,413656,20181023,20181122,bpm,413656,2017-06-15 05:14:25.753075
bpm,413656,20181023,20181122,bpm,413656,2016-08-12 11:06:26.379607
bpm,413656,20181023,20181122,bpm,413656,2015-06-18 08:26:35.111173
bpm,413656,20181023,20181122,bpm,413656,2018-07-20 05:51:43.484812
bpm,413656,20181023,20181122,bpm,413656,2015-12-15 16:25:21.968897
bpm,413656,20181023,20181122,bpm,413656,2018-03-05 23:54:03.622961
bpm,413656,20181023,20181122,bpm,413656,2017-08-05 10:38:31.680233
bpm,413656,20181023,20181122,bpm,413656,2016-11-21 14:17:30.252980
