bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
bpm,392376,20160306,20160405
ubi,397559,20170910,20171010
ubi,504331,20180203,20180305
