bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,298236,20171109,20171209
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,388690,20181114,20181214
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
bpm,459358,20160422,20160522
ubi,403013,20181213,20190112
ubi,465615,20180313,20180412
