bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
bpm,310968,20180122,20180221
ubi,351437,20160616,20160716
ubi,480983,20160114,20160213
