bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
bpm,388690,20161216,20170115
ubi,399765,20160922,20161022
