bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,287458,20170909,20171009
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
bpm,459358,20160726,20160825
ubi,397559,20180807,20180906
ubi,399765,20171227,20180126
